index,nerdiness
0,0.2683333333333333
1,0.8366666666666667
2,0.824
3,0.6296666666666667
4,0.8536666666666667
5,0.057666666666666665
6,0.689
7,0.845
8,0.39866666666666667
9,0.5093333333333333
10,0.6423333333333333
11,0.9186666666666666
12,0.8993333333333333
13,0.4093333333333333
14,0.7063333333333334
15,0.402
16,0.18
17,0.5326666666666666
18,0.7413333333333333
19,0.6536666666666666
20,0.30933333333333335
21,0.318
22,0.607
23,0.531
24,0.151
25,0.6933333333333334
26,0.8146666666666667
27,0.7646666666666667
28,0.43466666666666665
29,0.047
30,0.09733333333333333
31,0.22033333333333333
32,0.8616666666666667
33,0.5536666666666666
34,0.642
35,0.17633333333333334
36,0.466
37,0.373
38,0.667
39,0.7716666666666666
40,0.7313333333333333
41,0.10566666666666667
42,0.736
43,0.057666666666666665
44,0.811
45,0.20133333333333334
46,0.8113333333333334
47,0.25366666666666665
48,0.9256666666666666
49,0.785
50,0.40166666666666667
51,0.156
52,0.8243333333333334
53,0.865
54,0.912
55,0.7876666666666666
56,0.22166666666666668
57,0.6933333333333334
58,0.305
59,0.6093333333333333
60,0.7636666666666667
61,0.452
62,0.844
63,0.346
64,0.7096666666666667
65,0.49366666666666664
66,0.196
67,0.4766666666666667
68,0.22433333333333333
69,0.6103333333333333
70,0.9783333333333334
71,0.4513333333333333
72,0.503
73,0.7406666666666667
74,0.6843333333333333
75,0.299
76,0.08333333333333333
77,0.6113333333333333
78,0.6886666666666666
79,0.8493333333333334
80,0.857
81,0.7443333333333333
82,0.21266666666666667
83,0.12066666666666667
84,0.36633333333333334
85,0.6493333333333333
86,0.906
87,0.7553333333333333
88,0.7783333333333333
89,0.7996666666666666
90,0.8326666666666667
91,0.222
92,0.269
93,0.474
94,0.8593333333333333
95,0.11166666666666666
96,0.8903333333333333
97,0.728
98,0.29933333333333334
99,0.861
100,0.5413333333333333
101,0.067
102,0.29
103,0.7433333333333333
104,0.4083333333333333
105,0.31466666666666665
106,0.44333333333333336
107,0.7966666666666666
108,0.9803333333333333
109,0.25733333333333336
110,0.747
111,0.05433333333333333
112,0.49566666666666664
113,0.563
114,0.8766666666666667
115,0.8266666666666667
116,0.9003333333333333
117,0.20033333333333334
118,0.7846666666666666
119,0.7726666666666666
120,0.174
121,0.11433333333333333
122,0.241
123,0.8673333333333333
124,0.8633333333333333
125,0.9613333333333334
126,0.659
127,0.6833333333333333
128,0.5083333333333333
129,0.302
130,0.9516666666666667
131,0.679
132,0.7736666666666666
133,0.29533333333333334
134,0.174
135,0.06333333333333334
136,0.8796666666666667
137,0.6766666666666666
138,0.9743333333333334
139,0.41533333333333333
140,0.919
141,0.6536666666666666
142,0.8573333333333333
143,0.4866666666666667
144,0.7656666666666667
145,0.12066666666666667
146,0.07366666666666667
147,0.9526666666666667
148,0.5726666666666667
149,0.975
150,0.074
151,0.624
152,0.9403333333333334
153,0.793
154,0.017666666666666667
155,0.078
156,0.15133333333333332
157,0.272
158,0.7203333333333334
159,0.5696666666666667
160,0.10433333333333333
161,0.49033333333333334
162,0.5663333333333334
163,0.7703333333333333
164,0.7346666666666667
165,0.246
166,0.31566666666666665
167,0.4563333333333333
168,0.5236666666666666
169,0.4483333333333333
170,0.8193333333333334
171,0.7196666666666667
172,0.8573333333333333
173,0.7546666666666667
174,0.24533333333333332
175,0.43866666666666665
176,0.3566666666666667
177,0.341
178,0.784
179,0.509
180,0.724
181,0.859
182,0.279
183,0.8853333333333333
184,0.819
185,0.8436666666666667
186,0.84
187,0.7706666666666667
188,0.4786666666666667
189,0.44466666666666665
190,0.6636666666666666
191,0.9876666666666667
192,0.13633333333333333
193,0.6163333333333333
194,0.7683333333333333
195,0.32033333333333336
196,0.3933333333333333
197,0.5533333333333333
198,0.5073333333333333
199,0.9326666666666666
200,0.20066666666666666
201,0.5726666666666667
202,0.798
203,0.7843333333333333
204,0.803
205,0.6943333333333334
206,0.507
207,0.7553333333333333
208,0.9616666666666667
209,0.535
210,0.9493333333333334
211,0.8633333333333333
212,0.15566666666666668
213,0.7566666666666667
214,0.614
215,0.894
216,0.5053333333333333
217,0.723
218,0.9096666666666666
219,0.06166666666666667
220,0.9186666666666666
221,0.14033333333333334
222,0.4836666666666667
223,0.5663333333333334
224,0.517
225,0.2803333333333333
226,0.2623333333333333
227,0.5506666666666666
228,0.8293333333333334
229,0.8593333333333333
230,0.9423333333333334
231,0.36033333333333334
232,0.4073333333333333
233,0.733
234,0.19966666666666666
235,0.673
236,0.166
237,0.11233333333333333
238,0.6096666666666667
239,0.602
240,0.7183333333333334
241,0.7926666666666666
242,0.19766666666666666
243,0.751
244,0.19933333333333333
245,0.08533333333333333
246,0.666
247,0.8563333333333333
248,0.6613333333333333
249,0.4156666666666667
250,0.745
251,0.9273333333333333
252,0.11833333333333333
253,0.48933333333333334
254,0.818
255,0.771
256,0.74
257,0.20566666666666666
258,0.831
259,0.759
260,0.7063333333333334
261,0.2886666666666667
262,0.409
263,0.7516666666666667
264,0.44266666666666665
265,0.6233333333333333
266,0.7626666666666667
267,0.905
268,0.7433333333333333
269,0.6113333333333333
270,0.25066666666666665
271,0.3403333333333333
272,0.165
273,0.3363333333333333
274,0.73
275,0.20866666666666667
276,0.11233333333333333
277,0.515
278,0.3873333333333333
279,0.8986666666666666
280,0.6573333333333333
281,0.21633333333333332
282,0.9463333333333334
283,0.6513333333333333
284,0.389
285,0.778
286,0.242
287,0.6993333333333334
288,0.5963333333333334
289,0.9446666666666667
290,0.9436666666666667
291,0.43
292,0.8866666666666667
293,0.465
294,0.806
295,0.48033333333333333
296,0.6866666666666666
297,0.527
298,0.791
299,0.7076666666666667
300,0.20033333333333334
301,0.6676666666666666
302,0.206
303,0.17433333333333334
304,0.5676666666666667
305,0.8726666666666667
306,0.6323333333333333
307,0.3496666666666667
308,0.743
309,0.6033333333333334
310,0.8296666666666667
311,0.21933333333333332
312,0.5976666666666667
313,0.06433333333333334
314,0.663
315,0.524
316,0.408
317,0.15833333333333333
318,0.7186666666666667
319,0.8146666666666667
320,0.6053333333333333
321,0.777
322,0.7416666666666667
323,0.796
324,0.485
325,0.30766666666666664
326,0.6213333333333333
327,0.4786666666666667
328,0.8073333333333333
329,0.736
330,0.663
331,0.9703333333333334
332,0.8583333333333333
333,0.6263333333333333
334,0.35033333333333333
335,0.348
336,0.485
337,0.851
338,0.19266666666666668
339,0.4746666666666667
340,0.662
341,0.43533333333333335
342,0.8423333333333334
343,0.5056666666666667
344,0.8813333333333333
345,0.721
346,0.502
347,0.8306666666666667
348,0.259
349,0.489
350,0.8493333333333334
351,0.708
352,0.9273333333333333
353,0.691
354,0.7163333333333334
355,0.5146666666666667
356,0.874
357,0.8553333333333333
358,0.5
359,0.26066666666666666
360,0.27666666666666667
