index,nerdiness
0,0.257
1,0.8216666666666667
2,0.8456666666666667
3,0.6006666666666667
4,0.8666666666666667
5,0.07233333333333333
6,0.6823333333333333
7,0.8246666666666667
8,0.41833333333333333
9,0.44233333333333336
10,0.6206666666666667
11,0.886
12,0.9063333333333333
13,0.39866666666666667
14,0.72
15,0.41433333333333333
16,0.19966666666666666
17,0.5386666666666666
18,0.721
19,0.6436666666666667
20,0.35233333333333333
21,0.317
22,0.5856666666666667
23,0.4766666666666667
24,0.17533333333333334
25,0.6833333333333333
26,0.8383333333333334
27,0.738
28,0.47633333333333333
29,0.06533333333333333
30,0.11333333333333333
31,0.26066666666666666
32,0.8486666666666667
33,0.5206666666666667
34,0.6736666666666666
35,0.167
36,0.41533333333333333
37,0.44766666666666666
38,0.643
39,0.7656666666666667
40,0.7003333333333334
41,0.16633333333333333
42,0.7046666666666667
43,0.05566666666666667
44,0.791
45,0.26866666666666666
46,0.7923333333333333
47,0.269
48,0.93
49,0.7853333333333333
50,0.37833333333333335
51,0.14766666666666667
52,0.806
53,0.856
54,0.9093333333333333
55,0.7803333333333333
56,0.24633333333333332
57,0.6513333333333333
58,0.371
59,0.6146666666666667
60,0.768
61,0.461
62,0.837
63,0.42133333333333334
64,0.6853333333333333
65,0.515
66,0.24233333333333335
67,0.5606666666666666
68,0.224
69,0.6026666666666667
70,0.9856666666666667
71,0.44066666666666665
72,0.507
73,0.7716666666666666
74,0.6906666666666667
75,0.3
76,0.12233333333333334
77,0.5996666666666667
78,0.7183333333333334
79,0.8496666666666667
80,0.8376666666666667
81,0.771
82,0.176
83,0.13433333333333333
84,0.3626666666666667
85,0.6326666666666667
86,0.9203333333333333
87,0.772
88,0.84
89,0.7936666666666666
90,0.8323333333333334
91,0.2853333333333333
92,0.31266666666666665
93,0.45566666666666666
94,0.8663333333333333
95,0.12333333333333334
96,0.879
97,0.715
98,0.3456666666666667
99,0.836
100,0.5226666666666666
101,0.06133333333333333
102,0.30133333333333334
103,0.7563333333333333
104,0.44066666666666665
105,0.268
106,0.43833333333333335
107,0.807
108,0.982
109,0.23833333333333334
110,0.7163333333333334
111,0.06566666666666666
112,0.48033333333333333
113,0.546
114,0.8806666666666667
115,0.8153333333333334
116,0.9116666666666666
117,0.16933333333333334
118,0.7776666666666666
119,0.7766666666666666
120,0.177
121,0.15066666666666667
122,0.22266666666666668
123,0.8586666666666667
124,0.8683333333333333
125,0.9513333333333334
126,0.6376666666666667
127,0.667
128,0.5023333333333333
129,0.303
130,0.93
131,0.663
132,0.7483333333333333
133,0.325
134,0.23366666666666666
135,0.07033333333333333
136,0.9116666666666666
137,0.6866666666666666
138,0.9733333333333334
139,0.4186666666666667
140,0.942
141,0.629
142,0.8426666666666667
143,0.472
144,0.7493333333333333
145,0.133
146,0.07866666666666666
147,0.9446666666666667
148,0.577
149,0.9716666666666667
150,0.09133333333333334
151,0.5866666666666667
152,0.9373333333333334
153,0.743
154,0.03
155,0.08266666666666667
156,0.17766666666666667
157,0.3343333333333333
158,0.7303333333333333
159,0.5383333333333333
160,0.15833333333333333
161,0.459
162,0.574
163,0.735
164,0.7273333333333334
165,0.236
166,0.37333333333333335
167,0.427
168,0.5196666666666667
169,0.37466666666666665
170,0.801
171,0.688
172,0.8466666666666667
173,0.711
174,0.214
175,0.4726666666666667
176,0.39
177,0.3546666666666667
178,0.7576666666666667
179,0.4656666666666667
180,0.7286666666666667
181,0.8676666666666667
182,0.2776666666666667
183,0.8676666666666667
184,0.8246666666666667
185,0.8346666666666667
186,0.8273333333333334
187,0.741
188,0.4003333333333333
189,0.42333333333333334
190,0.6276666666666667
191,0.986
192,0.14366666666666666
193,0.62
194,0.7406666666666667
195,0.38033333333333336
196,0.404
197,0.5586666666666666
198,0.4553333333333333
199,0.9393333333333334
200,0.24133333333333334
201,0.542
202,0.7906666666666666
203,0.8023333333333333
204,0.795
205,0.685
206,0.4866666666666667
207,0.7846666666666666
208,0.9633333333333334
209,0.545
210,0.9593333333333334
211,0.8573333333333333
212,0.16066666666666668
213,0.7746666666666666
214,0.5626666666666666
215,0.8956666666666667
216,0.541
217,0.726
218,0.918
219,0.05366666666666667
220,0.9036666666666666
221,0.16
222,0.49933333333333335
223,0.5776666666666667
224,0.5113333333333333
225,0.31
226,0.311
227,0.547
228,0.8216666666666667
229,0.8636666666666667
230,0.9383333333333334
231,0.36533333333333334
232,0.4226666666666667
233,0.7416666666666667
234,0.2663333333333333
235,0.6276666666666667
236,0.204
237,0.134
238,0.621
239,0.5916666666666667
240,0.6846666666666666
241,0.7756666666666666
242,0.20466666666666666
243,0.8343333333333334
244,0.20566666666666666
245,0.11133333333333334
246,0.7006666666666667
247,0.8516666666666667
248,0.6656666666666666
249,0.39166666666666666
250,0.7203333333333334
251,0.9236666666666666
252,0.171
253,0.4533333333333333
254,0.8223333333333334
255,0.7293333333333333
256,0.706
257,0.23366666666666666
258,0.835
259,0.725
260,0.687
261,0.2836666666666667
262,0.4796666666666667
263,0.7813333333333333
264,0.43166666666666664
265,0.5876666666666667
266,0.7403333333333333
267,0.8833333333333333
268,0.713
269,0.5923333333333334
270,0.244
271,0.427
272,0.14433333333333334
273,0.394
274,0.7453333333333333
275,0.22533333333333333
276,0.12666666666666668
277,0.5206666666666667
278,0.388
279,0.8973333333333333
280,0.6626666666666666
281,0.26033333333333336
282,0.938
283,0.6213333333333333
284,0.4266666666666667
285,0.771
286,0.23933333333333334
287,0.6893333333333334
288,0.584
289,0.947
290,0.9323333333333333
291,0.4706666666666667
292,0.8736666666666667
293,0.4736666666666667
294,0.7736666666666666
295,0.47833333333333333
296,0.6603333333333333
297,0.49933333333333335
298,0.7946666666666666
299,0.6936666666666667
300,0.19933333333333333
301,0.646
