index,nerdiness
0,0.26466666666666666
1,0.8413333333333334
2,0.8466666666666667
3,0.596
4,0.8493333333333334
5,0.067
6,0.6956666666666667
7,0.8343333333333334
8,0.412
9,0.44333333333333336
10,0.6063333333333333
11,0.8896666666666667
12,0.898
13,0.39866666666666667
14,0.6956666666666667
15,0.384
16,0.19233333333333333
17,0.5266666666666666
18,0.699
19,0.6396666666666667
20,0.338
21,0.322
22,0.5686666666666667
23,0.491
24,0.17066666666666666
25,0.6713333333333333
26,0.84
27,0.7366666666666667
28,0.48633333333333334
29,0.059
30,0.112
31,0.273
32,0.846
33,0.5286666666666666
34,0.6666666666666666
35,0.17333333333333334
36,0.41133333333333333
37,0.44233333333333336
38,0.6286666666666667
39,0.7863333333333333
40,0.7106666666666667
41,0.15633333333333332
42,0.726
43,0.05466666666666667
44,0.8083333333333333
45,0.2703333333333333
46,0.7973333333333333
47,0.259
48,0.9346666666666666
49,0.773
50,0.36833333333333335
51,0.15533333333333332
52,0.8146666666666667
53,0.8543333333333333
54,0.9106666666666666
55,0.7523333333333333
56,0.25033333333333335
57,0.6436666666666667
58,0.3616666666666667
59,0.6136666666666667
60,0.77
61,0.48233333333333334
62,0.8346666666666667
63,0.41133333333333333
64,0.6896666666666667
65,0.5166666666666667
66,0.24133333333333334
67,0.5446666666666666
68,0.225
69,0.603
70,0.9826666666666667
71,0.44133333333333336
72,0.4806666666666667
73,0.7746666666666666
74,0.591
75,0.2946666666666667
76,0.103
77,0.5863333333333334
78,0.7146666666666667
79,0.849
80,0.8513333333333334
81,0.7643333333333333
82,0.175
83,0.13433333333333333
84,0.38533333333333336
85,0.6523333333333333
86,0.9103333333333333
87,0.7556666666666667
88,0.833
89,0.7773333333333333
90,0.831
91,0.2776666666666667
92,0.3243333333333333
93,0.4553333333333333
94,0.8733333333333333
95,0.11333333333333333
96,0.87
97,0.7236666666666667
98,0.351
99,0.8396666666666667
100,0.5173333333333333
101,0.059666666666666666
102,0.31766666666666665
103,0.7523333333333333
104,0.44233333333333336
105,0.2633333333333333
106,0.449
107,0.8053333333333333
108,0.9803333333333333
109,0.234
110,0.717
111,0.06666666666666667
112,0.48533333333333334
113,0.5276666666666666
114,0.8846666666666667
115,0.811
116,0.9056666666666666
117,0.16666666666666666
118,0.752
119,0.7753333333333333
120,0.17566666666666667
121,0.15433333333333332
122,0.22966666666666666
123,0.8673333333333333
124,0.8706666666666667
125,0.9586666666666667
126,0.6233333333333333
127,0.6513333333333333
128,0.48933333333333334
129,0.307
130,0.9423333333333334
131,0.6723333333333333
132,0.74
133,0.3303333333333333
134,0.22533333333333333
135,0.071
136,0.9143333333333333
137,0.6743333333333333
138,0.9676666666666667
139,0.423
140,0.926
141,0.6303333333333333
142,0.8346666666666667
143,0.463
144,0.727
145,0.125
146,0.08233333333333333
147,0.9486666666666667
148,0.5823333333333334
149,0.9646666666666667
150,0.099
151,0.5976666666666667
152,0.9363333333333334
153,0.75
154,0.028666666666666667
155,0.08433333333333333
156,0.174
157,0.3313333333333333
158,0.7256666666666667
159,0.543
160,0.13566666666666666
161,0.4563333333333333
162,0.5736666666666667
163,0.7286666666666667
164,0.7
165,0.25466666666666665
166,0.37166666666666665
167,0.43766666666666665
168,0.7743333333333333
169,0.3933333333333333
170,0.8033333333333333
171,0.6763333333333333
172,0.8453333333333334
173,0.7196666666666667
174,0.21666666666666667
175,0.473
176,0.386
177,0.352
178,0.7513333333333333
179,0.473
180,0.7226666666666667
181,0.862
182,0.279
183,0.865
184,0.8223333333333334
185,0.835
186,0.8246666666666667
187,0.7493333333333333
188,0.43266666666666664
189,0.412
190,0.631
