index,nerdiness
0,0.262
1,0.811
2,0.857
3,0.5826666666666667
4,0.8483333333333334
5,0.06233333333333333
6,0.6886666666666666
7,0.83
8,0.42033333333333334
9,0.434
10,0.6126666666666667
11,0.8933333333333333
12,0.911
13,0.3873333333333333
14,0.7013333333333334
15,0.385
16,0.183
17,0.5353333333333333
18,0.7193333333333334
19,0.6533333333333333
20,0.3546666666666667
21,0.31833333333333336
22,0.5606666666666666
23,0.5
24,0.16966666666666666
25,0.7056666666666667
26,0.738
27,0.7536666666666667
28,0.49733333333333335
29,0.05733333333333333
30,0.10666666666666667
31,0.27066666666666667
32,0.8556666666666667
33,0.5266666666666666
34,0.6873333333333334
35,0.17366666666666666
36,0.42
37,0.4483333333333333
38,0.62
39,0.7773333333333333
40,0.7196666666666667
41,0.18133333333333335
42,0.7143333333333334
43,0.06133333333333333
44,0.8126666666666666
45,0.2653333333333333
46,0.8113333333333334
47,0.2733333333333333
48,0.9243333333333333
49,0.79
50,0.36233333333333334
51,0.156
52,0.803
53,0.874
54,0.9026666666666666
55,0.7656666666666667
56,0.23433333333333334
57,0.646
58,0.343
59,0.612
60,0.7683333333333333
61,0.44633333333333336
62,0.8203333333333334
63,0.4063333333333333
64,0.696
65,0.5056666666666667
66,0.24366666666666667
67,0.5406666666666666
68,0.24
69,0.59
70,0.983
71,0.44233333333333336
72,0.493
73,0.7156666666666667
74,0.689
75,0.2916666666666667
76,0.10133333333333333
77,0.62
78,0.7236666666666667
79,0.862
80,0.8616666666666667
81,0.751
82,0.174
83,0.12666666666666668
84,0.37433333333333335
85,0.648
86,0.907
87,0.784
88,0.6953333333333334
89,0.7936666666666666
90,0.845
91,0.27566666666666667
92,0.31966666666666665
93,0.46266666666666667
94,0.86
95,0.10666666666666667
96,0.8783333333333333
97,0.7193333333333334
98,0.3486666666666667
99,0.826
100,0.521
101,0.059666666666666666
102,0.304
103,0.7603333333333333
104,0.449
105,0.23033333333333333
106,0.445
107,0.7993333333333333
108,0.9843333333333333
109,0.24633333333333332
110,0.7
111,0.06733333333333333
112,0.5146666666666667
113,0.5433333333333333
114,0.8876666666666667
115,0.829
116,0.9123333333333333
117,0.16366666666666665
118,0.774
119,0.7786666666666666
120,0.16333333333333333
121,0.15166666666666667
122,0.23566666666666666
123,0.8606666666666667
124,0.8626666666666667
125,0.9543333333333334
126,0.6466666666666666
127,0.6753333333333333
128,0.5093333333333333
129,0.275
130,0.9353333333333333
131,0.681
132,0.7363333333333333
133,0.31666666666666665
134,0.231
135,0.06233333333333333
136,0.8893333333333333
137,0.6856666666666666
138,0.9673333333333334
139,0.4066666666666667
140,0.9263333333333333
141,0.65
142,0.8466666666666667
143,0.44733333333333336
144,0.7333333333333333
145,0.12866666666666668
146,0.08533333333333333
147,0.9526666666666667
148,0.5883333333333334
149,0.966
150,0.08166666666666667
151,0.5736666666666667
152,0.905
153,0.7633333333333333
154,0.023
155,0.08966666666666667
156,0.18033333333333335
157,0.325
158,0.731
159,0.544
160,0.134
161,0.4666666666666667
162,0.5806666666666667
163,0.7563333333333333
164,0.7123333333333334
165,0.248
166,0.3596666666666667
167,0.452
168,0.7703333333333333
169,0.38566666666666666
170,0.8193333333333334
171,0.706
172,0.8593333333333333
173,0.7123333333333334
174,0.21866666666666668
175,0.4646666666666667
176,0.3863333333333333
177,0.3466666666666667
178,0.7383333333333333
179,0.47333333333333333
180,0.7503333333333333
181,0.8613333333333333
182,0.29
183,0.8596666666666667
184,0.822
185,0.831
186,0.824
187,0.7203333333333334
188,0.423
189,0.41
190,0.625
191,0.9876666666666667
192,0.15
193,0.6073333333333333
194,0.7316666666666667
195,0.367
196,0.4106666666666667
197,0.5516666666666666
198,0.44633333333333336
199,0.9406666666666667
200,0.252
201,0.5376666666666666
202,0.787
203,0.803
204,0.7993333333333333
205,0.7016666666666667
206,0.49033333333333334
207,0.7746666666666666
208,0.9693333333333334
209,0.5376666666666666
210,0.9476666666666667
211,0.8626666666666667
212,0.163
213,0.798
214,0.5963333333333334
215,0.891
216,0.521
217,0.7316666666666667
218,0.9313333333333333
219,0.04733333333333333
220,0.9263333333333333
221,0.173
222,0.5026666666666667
223,0.5836666666666667
224,0.5376666666666666
225,0.298
226,0.312
227,0.5296666666666666
228,0.8213333333333334
229,0.848
230,0.928
231,0.36433333333333334
232,0.417
233,0.752
234,0.275
235,0.6093333333333333
236,0.199
237,0.121
238,0.6313333333333333
239,0.5843333333333334
240,0.6873333333333334
241,0.7736666666666666
242,0.20933333333333334
243,0.806
244,0.21133333333333335
245,0.09466666666666666
246,0.7066666666666667
247,0.861
248,0.6883333333333334
249,0.38333333333333336
250,0.7276666666666667
251,0.9216666666666666
252,0.14666666666666667
253,0.452
254,0.6983333333333334
255,0.737
256,0.7273333333333334
257,0.227
258,0.8343333333333334
259,0.7293333333333333
260,0.7043333333333334
261,0.277
262,0.46066666666666667
263,0.771
264,0.46066666666666667
265,0.5933333333333334
266,0.7286666666666667
267,0.877
268,0.7183333333333334
269,0.5843333333333334
270,0.23366666666666666
271,0.432
272,0.14166666666666666
273,0.411
274,0.742
275,0.228
276,0.142
277,0.5053333333333333
278,0.403
279,0.8886666666666667
280,0.6636666666666666
281,0.24733333333333332
282,0.9476666666666667
283,0.637
284,0.43266666666666664
285,0.7793333333333333
286,0.24933333333333332
287,0.6946666666666667
288,0.5993333333333334
289,0.9506666666666667
290,0.939
291,0.4583333333333333
292,0.8706666666666667
293,0.459
294,0.7676666666666667
295,0.5046666666666667
296,0.659
297,0.49466666666666664
298,0.7993333333333333
299,0.7053333333333334
300,0.19666666666666666
301,0.6473333333333333
302,0.21533333333333332
303,0.21366666666666667
304,0.563
305,0.8786666666666667
306,0.5996666666666667
307,0.402
308,0.7113333333333334
309,0.6006666666666667
310,0.8233333333333334
311,0.21733333333333332
312,0.5736666666666667
313,0.07366666666666667
314,0.6756666666666666
315,0.5106666666666667
316,0.3526666666666667
317,0.12833333333333333
318,0.6943333333333334
319,0.8083333333333333
320,0.5906666666666667
321,0.7736666666666666
322,0.7006666666666667
323,0.7846666666666666
324,0.48233333333333334
325,0.343
326,0.6593333333333333
327,0.4503333333333333
328,0.8056666666666666
329,0.7143333333333334
330,0.6756666666666666
331,0.979
332,0.868
333,0.618
334,0.3586666666666667
335,0.384
336,0.5466666666666666
337,0.8973333333333333
338,0.17633333333333334
339,0.539
340,0.6776666666666666
341,0.404
342,0.849
343,0.5376666666666666
344,0.8833333333333333
345,0.6886666666666666
346,0.436
347,0.8246666666666667
348,0.30566666666666664
349,0.473
350,0.8553333333333333
351,0.6843333333333333
352,0.9243333333333333
353,0.681
354,0.7426666666666667
355,0.5783333333333334
356,0.8673333333333333
357,0.862
358,0.5076666666666667
359,0.26466666666666666
360,0.3283333333333333
361,0.41
362,0.3473333333333333
363,0.3933333333333333
364,0.8713333333333333
365,0.6263333333333333
366,0.6886666666666666
367,0.6183333333333333
368,0.869
369,0.222
370,0.9583333333333334
371,0.8673333333333333
372,0.8986666666666666
373,0.5346666666666666
374,0.572
375,0.5236666666666666
376,0.169
377,0.5723333333333334
378,0.6876666666666666
379,0.5316666666666666
380,0.3903333333333333
381,0.5703333333333334
382,0.8056666666666666
